"Country/Region/World","ISO","Sex","Year","Mean systolic blood pressure (mmHg)","Mean systolic blood pressure lower 95% uncertainty interval (mmHg)","Mean systolic blood pressure upper 95% uncertainty interval (mmHg)","Mean diastolic blood pressure (mmHg)","Mean diastolic blood pressure lower 95% uncertainty interval (mmHg)","Mean diastolic blood pressure upper 95% uncertainty interval (mmHg)","Prevalence of raised blood pressure","Prevalence of raised blood pressure lower 95% uncertainty interval","Prevalence of raised blood pressure upper 95% uncertainty interval"
"Latin America and Caribbean",NA,"Women",2009,121.93463391264,120.745722892124,123.20022831354,75.8971514784341,75.0771820179392,76.7437033499013,0.202472750336427,0.176385916178013,0.229636456435008
"Latin America and Caribbean",NA,"Women",2010,121.924561149839,120.631985713912,123.269322750924,75.7697981220155,74.8660935981158,76.677758443728,0.198609875970945,0.171726445883854,0.226602514993113
"Latin America and Caribbean",NA,"Women",2011,121.917035973617,120.487111402053,123.394273260687,75.644519934529,74.6598594597869,76.6349879881068,0.194836349922214,0.16699208967002,0.224624144289074
"Latin America and Caribbean",NA,"Women",2012,121.910944405817,120.296586020121,123.575555829046,75.5173691563967,74.4187414093519,76.6188167990042,0.191117520079201,0.161699535957422,0.223168729923943
"Latin America and Caribbean",NA,"Women",2013,121.903318167456,120.072042155501,123.798827243824,75.3878079870897,74.1693449741657,76.6090711047142,0.187460989902179,0.156410711993841,0.222061950855286
"Latin America and Caribbean",NA,"Women",2014,121.893210953678,119.796456475899,123.999279153291,75.2560050185973,73.8588287253831,76.6206526149145,0.183861783324767,0.151080254710503,0.221652561533616
"Latin America and Caribbean",NA,"Women",2015,121.87850754735,119.530828498344,124.270474839951,75.123211098972,73.5457433563405,76.675509447544,0.180337579501556,0.145288166838661,0.220656749096689
"Oceania",NA,"Women",1975,115.887977603448,109.185600792723,122.528752302584,69.9822119233051,65.4535993421495,74.4967470908139,0.190230767251554,0.114439978436407,0.283660421732247
"Oceania",NA,"Women",1976,116.117812602802,110.050829777152,122.222092629142,70.0787372723787,65.8970253048928,74.2366287947616,0.191488707043612,0.118649857419523,0.279962782765298
"Oceania",NA,"Women",1977,116.332298163222,110.752916769551,121.926707765463,70.1664364548576,66.3426637256197,73.9472440473353,0.192627764544523,0.122041383545016,0.276832839021915
"Oceania",NA,"Women",1978,116.535227887758,111.387249738925,121.602385543461,70.2488381155006,66.7830120250706,73.656644531961,0.193675172749874,0.125795361714045,0.273006641883455
"Oceania",NA,"Women",1979,116.729652725284,112.014566583687,121.330801859572,70.3278688370269,67.1410396433769,73.4448120791899,0.194674619663806,0.12894254828062,0.270648304851823
"Oceania",NA,"Women",1980,116.922111093737,112.583736381351,121.112226293167,70.407342947387,67.4429716943738,73.2580121459112,0.195675641629457,0.131907627830994,0.268539609936294
"Oceania",NA,"Women",1981,117.11689650554,113.129997645643,120.929294044078,70.488541956346,67.7785329596323,73.1344169927862,0.196629838723212,0.134779974283615,0.266979532353486
"Oceania",NA,"Women",1982,117.31718690269,113.669402463338,120.849567694845,70.5741708071657,68.0857340269612,73.0207587233952,0.197583089236193,0.137678483748974,0.265429540105634
"Oceania",NA,"Women",1983,117.525229121032,114.146174553693,120.834601278239,70.6691830078885,68.3412104660409,72.9186728426092,0.198564599393559,0.139611874413135,0.264504436848407
"Oceania",NA,"Women",1984,117.744618743652,114.548173274986,120.884112945512,70.777640547368,68.5643241810423,72.932772927511,0.199540675300546,0.141757219015716,0.263723428374807
"Oceania",NA,"Women",1985,117.975174856609,114.921875962291,121.01465124878,70.8974568812681,68.786859679172,72.9772965709327,0.200539404865508,0.144060216915038,0.263547335144156
"Oceania",NA,"Women",1986,118.21836290648,115.239073117407,121.149229828366,71.0283527543105,68.9798140215826,73.0633383434663,0.201662713699022,0.145350021257644,0.2629305452172
"Oceania",NA,"Women",1987,118.467099599839,115.497664669135,121.346900280618,71.1671254234306,69.1439884703726,73.1925480573134,0.202909244080702,0.147356767644717,0.263383229388767
"Oceania",NA,"Women",1988,118.718806446882,115.756315357546,121.592300965363,71.3080287622105,69.2623252946915,73.339576612524,0.204231636674172,0.149585377885715,0.264836674811189
"Oceania",NA,"Women",1989,118.972546599768,115.999380587307,121.863457962297,71.4513036200202,69.3817737060093,73.4996531823054,0.205628001543514,0.151512312112445,0.265986658957305
"Oceania",NA,"Women",1990,119.228575892949,116.195068662763,122.209060312279,71.5946671996854,69.4990053320858,73.6717219090477,0.207087548946548,0.153479587129272,0.266997111723893
"Oceania",NA,"Women",1991,119.480145806539,116.37536330407,122.50501516396,71.7342788129163,69.601111105336,73.8684530922416,0.20857654450816,0.154777205768728,0.26923275206415
"Oceania",NA,"Women",1992,119.731500262761,116.588330688118,122.820271250514,71.8718439199181,69.7379483901464,73.9994435199485,0.210153305477423,0.15627076490128,0.271131138420773
"Oceania",NA,"Women",1993,119.977501149228,116.801719031526,123.106473742775,72.0068672596423,69.8110345831062,74.1881280313489,0.211735373005282,0.157523519842933,0.272632387425917
"Oceania",NA,"Women",1994,120.218973205696,116.981334099078,123.345452334201,72.1388168405289,69.8910435599998,74.3378071548865,0.213348875702239,0.159007670796423,0.273550859640732
"Oceania",NA,"Women",1995,120.456520325641,117.227815541697,123.64583875267,72.2688614679598,69.9713655356926,74.5165613980893,0.21496660175738,0.16006699082687,0.274285379587014
"Oceania",NA,"Women",1996,120.690354551838,117.430068065677,123.936673907562,72.3972050431069,70.1321108014822,74.6510612996378,0.216573341212332,0.161965450390911,0.275291344772248
"Oceania",NA,"Women",1997,120.919831716048,117.62437965699,124.202436411573,72.5257773360262,70.2415188829374,74.8048580138877,0.218157376434132,0.163528276707635,0.276572761923597
"Oceania",NA,"Women",1998,121.145337594879,117.84997804172,124.46231216288,72.6556455772761,70.3926381672171,74.9365417861928,0.219662945831831,0.165499977503771,0.277865773985449
"Oceania",NA,"Women",1999,121.373349716881,118.077689625113,124.658828227989,72.7870154089557,70.5490147560577,75.0831115121834,0.221117560892386,0.167224656191189,0.27887406831936
"Oceania",NA,"Women",2000,121.606424297087,118.309140425908,124.919965300477,72.9229901212113,70.7260481849193,75.2200183947077,0.222518801716066,0.168256307381458,0.279714993700949
"Oceania",NA,"Women",2001,121.845778287401,118.534929548483,125.147707780695,73.06556791451,70.8848707166258,75.2865466385775,0.223913594429392,0.170104210621751,0.280591396989053
"Oceania",NA,"Women",2002,122.091657375779,118.824455239872,125.389205520186,73.2126069609277,71.0480082332718,75.3837536767827,0.225245255053798,0.171091793171496,0.2827027149626
"Oceania",NA,"Women",2003,122.346258359381,119.158999425042,125.638715107841,73.3651366907055,71.1956184931786,75.4985492940934,0.226567416625615,0.173017079520777,0.283257222588725
"Oceania",NA,"Women",2004,122.606540216071,119.439558726419,125.898392934116,73.5231561296852,71.3815253916517,75.6680709507907,0.227910919488663,0.174285585952234,0.285334779763213
"Oceania",NA,"Women",2005,122.868811608361,119.734754042452,126.167494396288,73.6838379484686,71.5418566613385,75.8114811928748,0.229308711975043,0.174911647117064,0.28688346942523
"Oceania",NA,"Women",2006,123.134859029091,119.993775356173,126.473568863126,73.8448739876075,71.7334483016065,76.0375188489969,0.230765450719892,0.176221547045332,0.289524142759011
"Oceania",NA,"Women",2007,123.407785550624,120.155048664591,126.790567643642,74.01006238269,71.860667857457,76.2927969211938,0.232276756136151,0.17610205701863,0.292713900372609
"Oceania",NA,"Women",2008,123.685653298436,120.306096226708,127.254583101678,74.1814712693677,71.9221305468311,76.5672961930244,0.23388126283806,0.176932417725609,0.29561593585291
"Oceania",NA,"Women",2009,123.968682562529,120.367191343104,127.807418593437,74.3591253182705,71.9425031083853,76.9166069552101,0.23555485081232,0.177562503230481,0.299732966400666
"Oceania",NA,"Women",2010,124.256764393954,120.417524177266,128.428208751293,74.5414411061619,71.950825034139,77.2586908651947,0.23729298260432,0.176902031374038,0.305724930195907
"Oceania",NA,"Women",2011,124.544515691588,120.453199426451,129.002028140597,74.7287851795707,71.9037205968383,77.6253892975215,0.239130337135424,0.176010558133376,0.31167359028297
"Oceania",NA,"Women",2012,124.832264924303,120.297623565334,129.644598525587,74.9156649058669,71.8580994383971,78.1170273342837,0.240995645848818,0.174229615769492,0.317191072057268
"Oceania",NA,"Women",2013,125.120722641269,120.199208218014,130.315552474007,75.1035295959821,71.7820909053425,78.5806215631106,0.242864579877951,0.173493151050933,0.323858402691291
"Oceania",NA,"Women",2014,125.407024971272,119.991079213102,130.998389366494,75.2914763981879,71.6622511645491,79.0981511909205,0.24477668315878,0.171242077445025,0.331440464595106
"Oceania",NA,"Women",2015,125.693403358413,119.807185845169,131.899418670603,75.4761723790889,71.5196071327306,79.5625213471263,0.246744076954523,0.16820199514598,0.340035633138159
"South Asia",NA,"Women",1975,119.094194668907,111.039067841388,126.657332420267,75.777225493248,70.347040722727,81.0142526074929,0.222702781650396,0.137689986690777,0.330735309890957
"South Asia",NA,"Women",1976,119.272707247231,111.738667844574,126.314880536712,75.8898590180413,70.7898717484945,80.8223455098128,0.22394654922616,0.142848366159714,0.326291305274006
"South Asia",NA,"Women",1977,119.44968768606,112.452282058141,125.955899863724,76.0017502624437,71.253932799061,80.5735629745728,0.22521099230471,0.147750152672927,0.321158028166047
"South Asia",NA,"Women",1978,119.628136322023,113.059735888021,125.725552817494,76.1147343718536,71.7125787678486,80.370792025423,0.226519135739542,0.152604806114453,0.317522549764561
"South Asia",NA,"Women",1979,119.804249522686,113.762100443122,125.463786907672,76.2287496517106,72.1189327442351,80.1699849479216,0.227839979279485,0.157564297649669,0.31374593829176
"South Asia",NA,"Women",1980,119.981832217887,114.386855915237,125.317013818862,76.3413357779136,72.4908971262243,79.9777665164015,0.229162108479398,0.161640978062623,0.310516618502263
"South Asia",NA,"Women",1981,120.157285329248,114.999299744304,125.083703688101,76.451689480206,72.8992728027136,79.7892218026665,0.230464635494801,0.16616776912088,0.307182000570875
"South Asia",NA,"Women",1982,120.330939285559,115.561793020565,124.953343159767,76.5581142784386,73.2814538750638,79.679153774888,0.23172953059149,0.169046439842161,0.304084123623857
"South Asia",NA,"Women",1983,120.501686411031,116.066739523417,124.791908789072,76.6627548538338,73.6506188211312,79.5799375981104,0.232959566953222,0.172403006365514,0.302082795936922
"South Asia",NA,"Women",1984,120.671466967697,116.58481427907,124.697371122244,76.7656713400622,73.9639409243294,79.4765847146245,0.234171896008193,0.176639157664379,0.300136321028439
"South Asia",NA,"Women",1985,120.843045065488,116.987450398395,124.615504555754,76.8662343918951,74.2478126683908,79.417973838118,0.235349766430383,0.179637354954065,0.298610858074175
"South Asia",NA,"Women",1986,121.014585461884,117.458439698143,124.49295278923,76.9658428047135,74.5210154380013,79.3625878493984,0.236543752501263,0.183389750275774,0.296759703616374
"South Asia",NA,"Women",1987,121.18957941806,117.885347115978,124.416538907809,77.0669782028157,74.8169140380381,79.2940577280424,0.237733226703559,0.186759515805768,0.295434475587423
"South Asia",NA,"Women",1988,121.366111040717,118.226383248896,124.379909548804,77.1654183664309,75.047832618917,79.2286150387332,0.238883739166438,0.188986127770498,0.293933214326362
"South Asia",NA,"Women",1989,121.540852918452,118.59014100995,124.359988659198,77.258878967961,75.270661557479,79.2205028966671,0.239996969297762,0.191248849499529,0.292661867446611
"South Asia",NA,"Women",1990,121.710607331283,118.89901967689,124.400077974237,77.3443814533126,75.4791546245746,79.1948945061107,0.241054737579681,0.193893435048926,0.292220310328565
"South Asia",NA,"Women",1991,121.876562857448,119.237333476159,124.438947160054,77.4214262670643,75.6515570822757,79.172951815889,0.24202125889315,0.196053290993145,0.291869467438335
"South Asia",NA,"Women",1992,122.039603436764,119.527779800373,124.486248165909,77.4905205985453,75.8321683931074,79.1583347045178,0.242904619497959,0.198937977607064,0.290935581641009
"South Asia",NA,"Women",1993,122.197724280108,119.807584740302,124.474693358002,77.552601019208,75.9553615053966,79.1411449855078,0.243715515357948,0.201273126800408,0.290548431478555
"South Asia",NA,"Women",1994,122.351039847112,120.070882509001,124.552351473997,77.6078712790788,76.0870808760358,79.1180544563143,0.244444990762627,0.20310616554044,0.289874847061551
"South Asia",NA,"Women",1995,122.49479369153,120.351215047943,124.608865999635,77.6570009772965,76.2252892896719,79.0898342259526,0.245123046587305,0.20457097866599,0.289128981569155
"South Asia",NA,"Women",1996,122.631518214497,120.574664136058,124.6458847932,77.7018801698821,76.326712471621,79.0793572811138,0.245714755957033,0.206455509030291,0.288571852709503
"South Asia",NA,"Women",1997,122.766477997452,120.809872416572,124.707431681047,77.7454826302281,76.4164902285513,79.0828284900441,0.24629747871258,0.207050968077915,0.287410440633167
"South Asia",NA,"Women",1998,122.904481057866,121.030711986199,124.779810118459,77.7898599246041,76.5362059889672,79.0925581792871,0.246846656744773,0.208693155506502,0.286719246304789
"South Asia",NA,"Women",1999,123.045285717577,121.242820552907,124.881508066073,77.8366789749603,76.6149249154342,79.1009773939673,0.247378499940007,0.210843792554126,0.286012995607304
"South Asia",NA,"Women",2000,123.189206554615,121.45684867193,124.951360746823,77.8858905651507,76.697345232566,79.1115329239832,0.247923129716629,0.212664883228839,0.285451950719467
"South Asia",NA,"Women",2001,123.339814505251,121.666612372983,125.047160370953,77.9409875711095,76.7850768553002,79.1177455153946,0.248460201787743,0.213844621779102,0.284609644726983
"South Asia",NA,"Women",2002,123.497018841158,121.918392032652,125.1206337552,78.0048036406222,76.8914784851759,79.1250441879292,0.249039127078563,0.215226804332479,0.283986708830724
"South Asia",NA,"Women",2003,123.655013128602,122.168815443545,125.18567195312,78.0766027114186,77.0110984471529,79.1220939793731,0.249601518581704,0.216569462032293,0.283977799262236
"South Asia",NA,"Women",2004,123.807653511994,122.396468726552,125.287741238944,78.1601481430631,77.1622448642757,79.1475119246494,0.250133315172434,0.21743854294394,0.2841606064997
"South Asia",NA,"Women",2005,123.947148050019,122.558787645546,125.380966679147,78.2539589246033,77.2861619685042,79.2080214922302,0.250651249889583,0.21834825802202,0.284352832161025
"South Asia",NA,"Women",2006,124.068807833506,122.714458578175,125.470800569683,78.3557157110891,77.4378130509301,79.2681741562867,0.251138381044866,0.218975143807033,0.284246551131522
"South Asia",NA,"Women",2007,124.168603628453,122.842470109444,125.5431591028,78.4644918168837,77.5732473509274,79.3631932209906,0.251580102611059,0.218787815879629,0.284996371243186
"South Asia",NA,"Women",2008,124.242614428465,122.929671882452,125.610685001532,78.5770036369001,77.6672899515509,79.4814798707066,0.251985783225947,0.218672280238597,0.286599817752252
"South Asia",NA,"Women",2009,124.288440276937,122.904228333896,125.684600527221,78.6919628811199,77.7287991967131,79.6290193312014,0.252324785978062,0.217752585427493,0.288414654439157
"South Asia",NA,"Women",2010,124.308041429856,122.839325400065,125.821321530376,78.8090485628461,77.7667383353449,79.8192820547372,0.252607263095371,0.216307020719878,0.290315851338694
"South Asia",NA,"Women",2011,124.303066324487,122.649613762938,125.983001566027,78.9260436183005,77.8044598575321,80.0408435343908,0.252836514020756,0.214919005247111,0.292948705838735
"South Asia",NA,"Women",2012,124.283962909485,122.403243607847,126.193566217351,79.0431846278079,77.7869230831764,80.3185578825869,0.253082271124187,0.212475827518712,0.296346844925918
"South Asia",NA,"Women",2013,124.255077811972,122.102271840315,126.411812829774,79.1587513150057,77.7415050269606,80.6000268329537,0.253273837594861,0.209363150103526,0.299965927779114
"South Asia",NA,"Women",2014,124.219381328714,121.734216217848,126.66901934766,79.2712222139902,77.6511960994889,80.9030109157137,0.253404802643742,0.206054467692244,0.304309739784601
"South Asia",NA,"Women",2015,124.177609079964,121.32684096723,127.001875369909,79.3808126085323,77.5236377369333,81.231801321003,0.253491326907726,0.201842829899379,0.309544164113889
"Sub-Saharan Africa",NA,"Women",1975,123.040155932117,118.349428350813,127.565244228641,74.7169519148633,71.2768906714358,77.9370592377235,0.250649010436415,0.177595591975896,0.333837457621311
"Sub-Saharan Africa",NA,"Women",1976,123.237693349455,118.88166584538,127.476066947603,74.8818168684796,71.7102082031842,77.8763021663262,0.252678246448336,0.182792115634766,0.332526287167774
"Sub-Saharan Africa",NA,"Women",1977,123.431987063544,119.368531000814,127.376101052202,75.0449615247486,72.1244758182715,77.851789366595,0.254706844521752,0.187741069322237,0.331210257003184
"Sub-Saharan Africa",NA,"Women",1978,123.621671910207,119.832970900628,127.310991457592,75.2066635897272,72.494821705913,77.8320462680325,0.256753121578519,0.19244654146466,0.329193229607628
"Sub-Saharan Africa",NA,"Women",1979,123.808216306977,120.307542028318,127.22369775,75.3670068719417,72.8440970140417,77.840957907498,0.258786990580273,0.19754875302388,0.327097561538854
"Sub-Saharan Africa",NA,"Women",1980,123.991681936236,120.701469682963,127.186068252149,75.526218395992,73.1786233347876,77.8134731800631,0.260804956610622,0.202042782454324,0.325651871561043
"Sub-Saharan Africa",NA,"Women",1981,124.17301770075,121.097241680684,127.161104786376,75.6869458158189,73.5095947006752,77.793789741665,0.262820731728621,0.207108888668824,0.323989919737076
"Sub-Saharan Africa",NA,"Women",1982,124.353645873679,121.452172121793,127.218224795887,75.8487910126153,73.7975046402048,77.8016146302846,0.264808037476127,0.211851841203356,0.322660633547012
"Sub-Saharan Africa",NA,"Women",1983,124.531050418461,121.76669475452,127.243106344096,76.0097329303201,74.1026727021782,77.8318900213797,0.266768366593121,0.216359044841988,0.322704364430421
"Sub-Saharan Africa",NA,"Women",1984,124.704776080786,122.094473649472,127.242065315886,76.1721169346389,74.3987844579833,77.9081985934805,0.268685433505763,0.219828303576516,0.322181274706295
"Sub-Saharan Africa",NA,"Women",1985,124.874789076126,122.362330571102,127.236239375573,76.3348771639756,74.6663038404261,77.9861908942952,0.270581289181507,0.223825052315132,0.32143166800411
"Sub-Saharan Africa",NA,"Women",1986,125.045064023495,122.6789170223,127.260343412114,76.4995123517467,74.9199415579234,78.0634342735319,0.272458531044093,0.22762503426289,0.321842864538588
"Sub-Saharan Africa",NA,"Women",1987,125.214873025677,122.980879369348,127.361287645208,76.6656472948524,75.1819545642858,78.1433263563516,0.274300410119002,0.231432289740058,0.321447503777979
"Sub-Saharan Africa",NA,"Women",1988,125.383562119981,123.259979974002,127.460898050519,76.8310301239759,75.4374870402393,78.2618504245127,0.276057243279105,0.234468342606142,0.321542371561215
"Sub-Saharan Africa",NA,"Women",1989,125.548916114302,123.502196586613,127.558150102693,76.9944199119676,75.6373305608659,78.3446749130335,0.27773539557035,0.237443519037757,0.321228089790112
"Sub-Saharan Africa",NA,"Women",1990,125.709273902132,123.723311831122,127.684274189292,77.1521632450153,75.8483927634067,78.4559479128035,0.279306639379184,0.2399887811842,0.321124484516947
"Sub-Saharan Africa",NA,"Women",1991,125.857055790961,123.955982996827,127.763622556175,77.3014118029246,76.0250161375944,78.5713900932141,0.280717881157946,0.242391732329225,0.321099970100003
"Sub-Saharan Africa",NA,"Women",1992,125.993505880979,124.161327781866,127.838819450191,77.4419135102014,76.1882775430862,78.6716196542286,0.28195955905676,0.244513654131339,0.321144924216662
"Sub-Saharan Africa",NA,"Women",1993,126.116900937887,124.341007350519,127.900405858186,77.5729642486872,76.3823393523391,78.7770437114009,0.283016064782064,0.246629724118597,0.320562944129704
"Sub-Saharan Africa",NA,"Women",1994,126.22669171113,124.509058683679,127.973122773278,77.6939622399259,76.4961804834161,78.8723424772875,0.283879714560763,0.248736102817928,0.320369938514919
"Sub-Saharan Africa",NA,"Women",1995,126.320545519749,124.672641132715,128.036029745164,77.8056206970865,76.6400326152647,78.9607421766852,0.284586679450571,0.250254367227795,0.319994555248135
"Sub-Saharan Africa",NA,"Women",1996,126.397622078348,124.77240510793,128.084812507152,77.9078454296407,76.7911801770446,79.0359538181212,0.285102641625852,0.251836290618842,0.319608885491603
"Sub-Saharan Africa",NA,"Women",1997,126.462578502652,124.862583566182,128.10775431525,78.0022737806211,76.9022489967935,79.1081146067246,0.285475514252062,0.253078035325906,0.319126244934193
"Sub-Saharan Africa",NA,"Women",1998,126.518705881221,124.964861218418,128.101135432583,78.0925307643986,77.0255963485857,79.1473786688812,0.285704687851111,0.254312298010403,0.318385697415617
"Sub-Saharan Africa",NA,"Women",1999,126.570223728574,125.056281075291,128.140332217748,78.1816792307028,77.1345007375084,79.2048431301051,0.285809134162655,0.255104624795075,0.317887444360735
"Sub-Saharan Africa",NA,"Women",2000,126.618492502319,125.148207588783,128.136775879884,78.2701099597748,77.2482071097436,79.2802836723911,0.285821304205763,0.25590993007234,0.317095286743809
"Sub-Saharan Africa",NA,"Women",2001,126.664545595415,125.248890493294,128.106006636754,78.3595949567939,77.3837203671433,79.3252861874955,0.285765380394946,0.256467690363751,0.316855709595951
"Sub-Saharan Africa",NA,"Women",2002,126.709209156409,125.317220795192,128.117385314612,78.4504419409497,77.5010860912566,79.3968296206274,0.285671518081197,0.256826836417123,0.316088739035738
"Sub-Saharan Africa",NA,"Women",2003,126.75204228819,125.396768798034,128.101651236975,78.5426205870425,77.6239035890186,79.4577423412924,0.285534185395636,0.257302526882069,0.315318387566364
"Sub-Saharan Africa",NA,"Women",2004,126.792202211619,125.478977830382,128.073106507761,78.6352344464897,77.741385911958,79.5201057006973,0.285359558303609,0.257537950922296,0.31499516804149
"Sub-Saharan Africa",NA,"Women",2005,126.826915467789,125.577318350564,128.07182054203,78.7261817341139,77.8555398271587,79.5766766113488,0.285146402788608,0.257779841085212,0.314380406613794
"Sub-Saharan Africa",NA,"Women",2006,126.853618371023,125.632884449595,128.083194601609,78.81321601132,77.958421901003,79.6475561894881,0.28488464791012,0.257474375758846,0.31408651528039
"Sub-Saharan Africa",NA,"Women",2007,126.868249632132,125.646583089895,128.121169475393,78.8949298915233,78.0520362040515,79.734666263627,0.284573465950294,0.25695877949393,0.313754958277563
"Sub-Saharan Africa",NA,"Women",2008,126.868506699195,125.623113935441,128.122866091164,78.97000589678,78.1263122445353,79.8154918696974,0.28421888754395,0.256006262513155,0.313877967404159
"Sub-Saharan Africa",NA,"Women",2009,126.854542648569,125.579444580058,128.145323655415,79.0378326445388,78.1601574567575,79.9154727544403,0.283808641872588,0.254499774173413,0.313929505054913
"Sub-Saharan Africa",NA,"Women",2010,126.827428514383,125.47506887915,128.183751873398,79.1001840050299,78.160602527185,80.0352455478478,0.283344047283087,0.252930720521405,0.31477692022531
"Sub-Saharan Africa",NA,"Women",2011,126.789330261271,125.335243927564,128.221909187538,79.15816738114,78.1513197699513,80.1597002714771,0.282825293125929,0.250976923400294,0.315721399578439
"Sub-Saharan Africa",NA,"Women",2012,126.742905040081,125.138121922063,128.299815411494,79.2116619631537,78.1054517563401,80.3248668879801,0.28225972195572,0.248101922233868,0.316866425677646
"Sub-Saharan Africa",NA,"Women",2013,126.691361511829,124.889342348399,128.438055476318,79.2603578833577,78.0346043635102,80.5045110366706,0.28162983268422,0.245183659269893,0.318536675849088
"Sub-Saharan Africa",NA,"Women",2014,126.635093821419,124.62555107728,128.592528330463,79.3054653005375,77.9225688882445,80.6996722028169,0.280960100280438,0.242209624441679,0.320765826761969
"Sub-Saharan Africa",NA,"Women",2015,126.573159862071,124.336033831912,128.748425391448,79.3465175593115,77.7899136349909,80.885594018504,0.280266288938236,0.238825354923221,0.323003216184062
