"Country/Region/World","ISO","Sex","Year","Age","Prevalence of hypertension","Prevalence of hypertension lower 95% uncertainty interval","Prevalence of hypertension upper 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension","Proportion of diagnosed hypertension among all hypertension lower 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension upper 95% uncertainty interval","Proportion of treated hypertension among all hypertension","Proportion of treated hypertension among all hypertension lower 95% uncertainty interval","Proportion of treated hypertension among all hypertension upper 95% uncertainty interval","Proportion of controlled hypertension among all hypertension","Proportion of controlled hypertension among all hypertension lower 95% uncertainty interval","Proportion of controlled hypertension among all hypertension upper 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension","Proportion of untreated stage 2 hypertension among all hypertension lower 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension upper 95% uncertainty interval"
"East and South East Asia","NA","Men",2013,"Age standardised (30-79 years)",0.316156194203337,0.29458038112436,0.338372245714465,0.418300662320679,0.38689714206856,0.450666097466419,0.307363416780632,0.276230314811138,0.339606502366963,0.113135688534209,0.0935761828337635,0.133404567454587,0.197945777424873,0.177485457894918,0.219711817519538
"East and South East Asia","NA","Men",2014,"Age standardised (30-79 years)",0.315216329353074,0.291218547514217,0.339784214000774,0.424965775750963,0.389729058835399,0.460660497174004,0.311016097429036,0.276609742040725,0.347093597774277,0.11686876424251,0.0950678129309293,0.140557382131253,0.197373692020528,0.174559097511227,0.221022603114662
"East and South East Asia","NA","Men",2015,"Age standardised (30-79 years)",0.314395081274011,0.286630462460148,0.342426058024423,0.431228539122674,0.390220736325527,0.472583446749837,0.314147004370825,0.273979819743345,0.356416058218062,0.120156889424663,0.0944216030534332,0.149015634196417,0.197015881413142,0.171300696359822,0.223961434843694
"East and South East Asia","NA","Men",2016,"Age standardised (30-79 years)",0.313639998963872,0.280142848568861,0.346408964311139,0.437212932755366,0.389196586050561,0.485439392902553,0.317055303829686,0.270071902817836,0.366377857244037,0.123223752913203,0.0921967021313317,0.159337605787096,0.196817532740527,0.167944845382538,0.228768280986556
"East and South East Asia","NA","Men",2017,"Age standardised (30-79 years)",0.313022548655905,0.273673259019239,0.352345722551074,0.442903154203367,0.386360337041503,0.499146570687092,0.319630869712832,0.262960502601297,0.376924938268337,0.126216205289921,0.0892741671274319,0.170839385787736,0.196852367623301,0.163354603579045,0.234206175261408
"East and South East Asia","NA","Men",2018,"Age standardised (30-79 years)",0.312444079805907,0.26577832721127,0.358541482553846,0.448431330714208,0.382050594488154,0.514160170180012,0.322174850933386,0.25486462145476,0.389427234358875,0.129418685117311,0.0851106200787757,0.184128479406063,0.197057179700404,0.158708956587681,0.240921146017529
"East and South East Asia","NA","Men",2019,"Age standardised (30-79 years)",0.31199533409431,0.257571572114675,0.366092386048096,0.453876323526686,0.376912447180719,0.529680140436198,0.324795058911896,0.246852019261073,0.403271743713959,0.13288924237716,0.0804645206401605,0.199992527860786,0.197428972120288,0.153563366468969,0.248774889493301
"High-income Asia Pacific","NA","Men",1990,"Age standardised (30-79 years)",0.427025600125808,0.388298518865224,0.467358804200158,0.349320346046319,0.271431948426469,0.431788423819222,0.223476698849968,0.186339312863296,0.264494122127476,0.0403181971793157,0.0277981968680893,0.0562881754717153,0.235122432537857,0.201356445043508,0.27155030878022
"High-income Asia Pacific","NA","Men",1991,"Age standardised (30-79 years)",0.421578731931344,0.387041517033509,0.457459785072473,0.360034787207913,0.288063006933194,0.434135124417798,0.230441165686523,0.196242675638871,0.268194637002953,0.0425102189135545,0.0310795754554109,0.056911217862484,0.229455190627554,0.200535835709442,0.261721392092153
"High-income Asia Pacific","NA","Men",1992,"Age standardised (30-79 years)",0.416295289699438,0.384921213920601,0.448333744777608,0.371057948370442,0.304496865125441,0.440018939272024,0.237758448167514,0.205991406452121,0.272668516443142,0.0450048202637224,0.0342422763530161,0.0582370267338558,0.223894980172717,0.197907074511651,0.252480958217845
"High-income Asia Pacific","NA","Men",1993,"Age standardised (30-79 years)",0.411140623677135,0.382411837772595,0.44038166048719,0.382387984209162,0.320335956202589,0.446286631660461,0.245434631366964,0.215533125575597,0.277815641969909,0.0478726354161172,0.0372622399506487,0.0610984217809259,0.21844889597976,0.193974700082032,0.244781119808145
"High-income Asia Pacific","NA","Men",1994,"Age standardised (30-79 years)",0.406080280615715,0.379603985937514,0.433714612071588,0.393978595928072,0.335467064132191,0.453008422160835,0.253527694884943,0.225103046116742,0.284699715467186,0.0511627974272448,0.0400905253594461,0.0642334723614687,0.213126816025354,0.190259808658633,0.237031933864003
"High-income Asia Pacific","NA","Men",1995,"Age standardised (30-79 years)",0.401221574529351,0.375884284664251,0.427117517681149,0.40572446100384,0.350148943158832,0.461953301430393,0.262114726596456,0.234662407274518,0.292722468969803,0.0549770373426213,0.0434982337878631,0.0682856815637092,0.207949584310871,0.186062465217583,0.23087420674442
"High-income Asia Pacific","NA","Men",1996,"Age standardised (30-79 years)",0.396696991469476,0.372661849843312,0.421253309093461,0.417655693825634,0.363049321755384,0.471833537830359,0.271202074083566,0.244000610408409,0.300891943526975,0.0593792289720244,0.0473229657743678,0.0731139555922119,0.202879839403555,0.181648261121662,0.224200508155111
"High-income Asia Pacific","NA","Men",1997,"Age standardised (30-79 years)",0.392512694298306,0.368718210311584,0.416028598605144,0.429625553271904,0.37673382498066,0.483157482299092,0.280823150483919,0.253724362321706,0.309999597605509,0.0644327544948351,0.0517513937005227,0.0788364848296943,0.197849766563192,0.177243908466548,0.218696151862181
"High-income Asia Pacific","NA","Men",1998,"Age standardised (30-79 years)",0.388942861803085,0.365258213393652,0.411870865662411,0.441539357821393,0.389063275209116,0.494520821543516,0.290957188024698,0.264201602276707,0.319972960780566,0.0702025401587054,0.0567077583785937,0.0854449788417608,0.192862876219748,0.173115202943115,0.213063855882647
"High-income Asia Pacific","NA","Men",1999,"Age standardised (30-79 years)",0.386191565275369,0.36306264782035,0.40865870745032,0.453360242228505,0.400488624553342,0.505749218349638,0.301608652466826,0.27411512349141,0.330218699535137,0.0766405861754109,0.0625184673862292,0.0927706443157218,0.187957856078094,0.168987570056511,0.207738842798848
"High-income Asia Pacific","NA","Men",2000,"Age standardised (30-79 years)",0.384079953339751,0.361265766827473,0.406211277213178,0.465213096014138,0.412338909181433,0.517800657872256,0.312825813136649,0.284810536749764,0.341280863722596,0.0839075183503012,0.0690621229518863,0.100247771959764,0.183126275612643,0.164886065457753,0.202189889696115
"High-income Asia Pacific","NA","Men",2001,"Age standardised (30-79 years)",0.382565761960433,0.360155945177156,0.404730124270685,0.477038296981891,0.423246662469537,0.530742519757815,0.324577673877262,0.29631885377517,0.3533403316046,0.092115165327832,0.0765566653677239,0.109210300382697,0.178389397756581,0.160604047754224,0.197053240681652
"High-income Asia Pacific","NA","Men",2002,"Age standardised (30-79 years)",0.381578427973569,0.359870249815001,0.40341463859142,0.48884745304084,0.433710339401501,0.544107165833534,0.336853600645049,0.308864746027419,0.365554105408763,0.101373547748094,0.0851690849327483,0.119068876685925,0.17373235746787,0.156013685266004,0.192001168928464
"High-income Asia Pacific","NA","Men",2003,"Age standardised (30-79 years)",0.381038830249075,0.359228786922929,0.402526046766084,0.500600678349258,0.443590504696082,0.557059699329382,0.349510502009527,0.321585977364756,0.378544840114696,0.111701311176445,0.0947509959116316,0.130110733648399,0.169213054200741,0.151884331934739,0.187730491124396
"High-income Asia Pacific","NA","Men",2004,"Age standardised (30-79 years)",0.380693475135572,0.359253247962763,0.401697865691555,0.512274805453032,0.453259337192211,0.569267607955756,0.362497143628124,0.334132406506718,0.391622585779805,0.12314966685456,0.105278333409195,0.142056215926376,0.164776873265434,0.147723606653779,0.183173850899084
"High-income Asia Pacific","NA","Men",2005,"Age standardised (30-79 years)",0.380474035376285,0.358976531108713,0.401181132805028,0.523754624314875,0.463575543924889,0.58164749632795,0.375604614346366,0.347049568798701,0.405266658507118,0.135579816051961,0.116485007999856,0.156206136942067,0.160391840322572,0.143469681339268,0.178843772094363
"High-income Asia Pacific","NA","Men",2006,"Age standardised (30-79 years)",0.3802967733786,0.358975937255307,0.401374292401758,0.535043784664663,0.474026773617831,0.594396813298339,0.388597486833734,0.360350116503397,0.418376131230026,0.148773313033105,0.128899109149273,0.170305615565645,0.156080563599208,0.139367978581257,0.174182890395102
"High-income Asia Pacific","NA","Men",2007,"Age standardised (30-79 years)",0.380085433131197,0.359424173910822,0.401380615715126,0.546123065346759,0.484065286991245,0.605700807969534,0.401346449600659,0.37299876670109,0.431356157525869,0.162489357504352,0.141720403499737,0.184756064637177,0.151816085881838,0.135660513540975,0.169116863623228
"High-income Asia Pacific","NA","Men",2008,"Age standardised (30-79 years)",0.37983893438231,0.359219691336106,0.400809165374139,0.556974549882988,0.494023874569113,0.617544475109135,0.41373808012622,0.385916463268302,0.443016299573721,0.176456979012435,0.15491273362823,0.199968237851543,0.147590584679981,0.131838190863034,0.164044076722472
"High-income Asia Pacific","NA","Men",2009,"Age standardised (30-79 years)",0.379479638269487,0.359209192597121,0.40043511231521,0.567942583868581,0.504125253649319,0.629539060233264,0.425782644010137,0.398262399387223,0.454845713152381,0.190467750830882,0.167661441134426,0.214764476384169,0.143409786644459,0.127732165573352,0.159570974565129
"High-income Asia Pacific","NA","Men",2010,"Age standardised (30-79 years)",0.379008538559838,0.358645789736971,0.399681752444405,0.578797114063014,0.513227537496191,0.641909311663016,0.437367890069676,0.4099217174876,0.466378589742814,0.204422477046554,0.181353715955066,0.230239268978521,0.139340391480687,0.123922504922574,0.154993348797829
"High-income Asia Pacific","NA","Men",2011,"Age standardised (30-79 years)",0.37843669888896,0.357712805220753,0.399481059003273,0.589352039814325,0.522492202500339,0.655182192801993,0.448338345327417,0.42108041372853,0.47782115211534,0.218032102607854,0.19434381610829,0.244605320830441,0.135495767069552,0.120412801163274,0.150677546109633
"High-income Asia Pacific","NA","Men",2012,"Age standardised (30-79 years)",0.37781346996675,0.356739045023069,0.398810204928249,0.599549397152925,0.530103894818148,0.66770743282972,0.458655218471811,0.430938768184156,0.488405934994066,0.231149875326301,0.206561981990331,0.2590608018542,0.131901969950069,0.116873205485538,0.147010045622744
"High-income Asia Pacific","NA","Men",2013,"Age standardised (30-79 years)",0.377129355814638,0.356106043476497,0.398545540456819,0.609304609858777,0.537213433095583,0.680111525953494,0.468425441106204,0.439241969180009,0.498686684931537,0.243706938236567,0.217894762443984,0.27271832928864,0.128573199289365,0.113601435264791,0.144256304277745
"High-income Asia Pacific","NA","Men",2014,"Age standardised (30-79 years)",0.376573123785624,0.354691805296797,0.398897659996217,0.618609061990332,0.542522527754549,0.692481325447228,0.477573218913291,0.446383328413997,0.509520125735627,0.255458588962112,0.227625367356469,0.285635125123131,0.125509052501453,0.110240904316305,0.141330416534485
"High-income Asia Pacific","NA","Men",2015,"Age standardised (30-79 years)",0.376268848195777,0.352923456956528,0.400169692003489,0.627528723796845,0.54664880627194,0.706228351977435,0.486037584125873,0.451500536850292,0.520984252998326,0.266359257866812,0.234918558765393,0.299159554961755,0.122727441712416,0.106534192553224,0.139254535217852
"High-income Asia Pacific","NA","Men",2016,"Age standardised (30-79 years)",0.376195007301925,0.350176970606068,0.40347664616204,0.636245995709269,0.54851449503435,0.720480828912224,0.494086493819495,0.455392332180317,0.532919765901445,0.2767086416921,0.240827593430298,0.314765418752134,0.120185972336174,0.10260138721865,0.138293490919931
"High-income Asia Pacific","NA","Men",2017,"Age standardised (30-79 years)",0.376347539700111,0.346853742976547,0.40736757496281,0.644578907613185,0.550280222477891,0.733998311629869,0.501599585382866,0.457887083804499,0.545259393584116,0.286505365692381,0.244504488484932,0.332266047799642,0.117880547797005,0.0982902132473081,0.138789062963884
"High-income Asia Pacific","NA","Men",2018,"Age standardised (30-79 years)",0.376594696540226,0.342012876137837,0.412215060749032,0.652661502619886,0.550644616665929,0.747733216125732,0.508929424685327,0.458580170809199,0.558262581999904,0.296285036527824,0.246724992531571,0.350299229482647,0.115743376035235,0.0935800449869731,0.139430308625485
"High-income Asia Pacific","NA","Men",2019,"Age standardised (30-79 years)",0.376883736426982,0.336712638957912,0.418814005890937,0.660507734806289,0.550505708477957,0.762454244688617,0.516129615192052,0.458037107113631,0.572800710881457,0.306244780380617,0.246126597757196,0.370268491341647,0.113756344749741,0.0887045316132865,0.141360649114322
"High-income Western countries","NA","Men",1990,"Age standardised (30-79 years)",0.3967482793745,0.366831003963854,0.427190189738922,0.457179540821508,0.413569020793946,0.501455006221155,0.303607978338342,0.266841940101718,0.341996512971569,0.0982733455010625,0.0757489699553984,0.123492190551253,0.19733572512943,0.171963170151913,0.223343140041902
"High-income Western countries","NA","Men",1991,"Age standardised (30-79 years)",0.395446170635803,0.368340099259323,0.422475024008252,0.466076289498948,0.426015862724555,0.506090870073115,0.314433330956568,0.280910557356188,0.348959083450154,0.103972742280004,0.0833283124176348,0.126708676639441,0.190555606932131,0.168240768464909,0.213676895615688
"High-income Western countries","NA","Men",1992,"Age standardised (30-79 years)",0.394220565669713,0.369940432267888,0.419128855024203,0.47496028647333,0.437801964057946,0.511485521079568,0.325530334143606,0.294145803943861,0.357051032330978,0.110221339769877,0.0902764229628014,0.131865728756801,0.184058852045712,0.164135856763113,0.20437187335881
"High-income Western countries","NA","Men",1993,"Age standardised (30-79 years)",0.392881099152169,0.370666661873366,0.415748277971783,0.483871589732574,0.449302880560917,0.517923078160836,0.336920959551695,0.307437162444515,0.367297494977636,0.117195384463477,0.0978901330754408,0.138212003480524,0.177830858786576,0.159869371999973,0.195948418022098
"High-income Western countries","NA","Men",1994,"Age standardised (30-79 years)",0.39132786893455,0.370411498164127,0.412842631757536,0.492819379011679,0.460208088902497,0.525438834263826,0.348647848178918,0.320525023905276,0.377557415800239,0.124991731265676,0.105490239493515,0.146059027854029,0.171842448886786,0.155357363332427,0.188101150808078
