"Country/Region/World","ISO","Sex","Year","Mean total cholesterol (mmol/L)","Mean total cholesterol lower 95% uncertainty interval (mmol/L)","Mean total cholesterol upper 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol (mmol/L)","Mean non-HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol upper 95% uncertainty interval (mmol/L)","Mean HDL cholesterol (mmol/L)","Mean HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean HDL cholesterol upper 95% uncertainty interval (mmol/L)"
"Oceania",NA,"Women",1981,4.58350007320414,4.16064930057674,5.00359864129577,3.32163779881016,2.99330222973703,3.64801508120988,1.1692953564723,0.911729199133288,1.4286796199123
"Oceania",NA,"Women",1982,4.59116982516494,4.20138403043396,4.97668704610086,3.34264567591183,3.02611999279494,3.65580104399393,1.16757613263585,0.920755176594614,1.41245996190897
"Oceania",NA,"Women",1983,4.59849427733618,4.23867196891622,4.95325661552675,3.36310627529169,3.05766745072322,3.66359838500561,1.16582844147333,0.929235178377326,1.39879210074039
"Oceania",NA,"Women",1984,4.60545992669753,4.26839569183313,4.93363056881535,3.38286687647474,3.08622122839006,3.67477928162468,1.16401225275423,0.936311223484017,1.38698682089423
"Oceania",NA,"Women",1985,4.61215868561112,4.3019187608543,4.92065750319338,3.40204811232144,3.11424062876188,3.68468062440751,1.162131218437,0.943045101654692,1.37569853316147
"Oceania",NA,"Women",1986,4.61873071329502,4.32225532411094,4.90937652397541,3.42077922967514,3.14010263959511,3.69457018526698,1.16033717681937,0.948564109209901,1.36282127216945
"Oceania",NA,"Women",1987,4.62536339913467,4.34216230084474,4.90093699136342,3.43931184764307,3.16741156075347,3.70634544154691,1.1586423073182,0.956325219535763,1.35353904545256
"Oceania",NA,"Women",1988,4.63181279583285,4.34975235477356,4.89989417794792,3.45743396192172,3.19331645485876,3.71856055976496,1.15694118853265,0.960947763445918,1.34619126752962
"Oceania",NA,"Women",1989,4.6377417324965,4.35796031664025,4.90621970971806,3.47479400636007,3.21467945484327,3.73108163172697,1.15521904789259,0.964409478652041,1.33892855985021
"Oceania",NA,"Women",1990,4.643289668453,4.36338303118409,4.91705690605858,3.4916903534667,3.23876651370992,3.74178042482762,1.15339820578422,0.967107013627402,1.33268943068374
"Oceania",NA,"Women",1991,4.64777928554858,4.36523058132129,4.92864273455667,3.50731079477045,3.26035728980422,3.75258332387812,1.15148448271973,0.968017478580082,1.32718606215251
"Oceania",NA,"Women",1992,4.65111363353464,4.3651927157259,4.93703661924891,3.5215767543112,3.27863708848575,3.76317108636802,1.14940173043451,0.967942902584111,1.32259387290845
"Oceania",NA,"Women",1993,4.6535118783461,4.36515966342046,4.94362560182424,3.53477106436626,3.29531642979449,3.77199476134481,1.1471864914277,0.967881021294964,1.31678634984783
"Oceania",NA,"Women",1994,4.65476002680691,4.35906090440598,4.95061143265209,3.54665487774444,3.30972391843547,3.78075002552735,1.14482706358873,0.967987689536547,1.31392063540619
"Oceania",NA,"Women",1995,4.65479699932837,4.35436470937473,4.9587703892389,3.55704648997381,3.32430122553557,3.78932845200419,1.14228560336647,0.967912514144595,1.30867060653745
"Oceania",NA,"Women",1996,4.65379932799193,4.34793750018413,4.96303965973019,3.56622670536849,3.33865041495991,3.79794277305989,1.13962779122931,0.967840362115213,1.3052517049385
"Oceania",NA,"Women",1997,4.65160368890418,4.33948838189475,4.96365765401517,3.57403936226604,3.34939439461153,3.80261833922707,1.13679976712691,0.965542541566678,1.30199911829159
"Oceania",NA,"Women",1998,4.64864227963025,4.3363145577998,4.96159438565192,3.58098756705881,3.3576199639463,3.80707229275112,1.13380100148366,0.963581816315384,1.29765478484865
"Oceania",NA,"Women",1999,4.64501398957874,4.3291609876506,4.96276081886656,3.58714326800477,3.36714027224912,3.81097371039647,1.13059177842336,0.961616313682796,1.29460177739405
"Oceania",NA,"Women",2000,4.64057832046612,4.32120132858334,4.95495513380453,3.59238242782285,3.37512955889097,3.81640736467934,1.12710274243298,0.960259555904079,1.28997164548725
"Oceania",NA,"Women",2001,4.63568007615148,4.31235227832131,4.95076736499596,3.59711232642264,3.38010703794964,3.82001206131714,1.1232443743729,0.956888590098313,1.28706438322578
"Oceania",NA,"Women",2002,4.63050496494989,4.31005552724952,4.94100615903035,3.60148293984525,3.3837869817147,3.82281967195481,1.1190188386261,0.954738859431675,1.28113427692995
"Oceania",NA,"Women",2003,4.62471816908194,4.31243068939659,4.92981793931796,3.60517710374854,3.38878304003224,3.82682302187541,1.11431085531429,0.950181375254841,1.2777597108094
"Oceania",NA,"Women",2004,4.61861510141064,4.30766832664402,4.91949496790088,3.60866960892206,3.39172613202085,3.83094148176833,1.10918984611861,0.94438683429649,1.27282705854822
"Oceania",NA,"Women",2005,4.61221853774871,4.30366480427765,4.91049533893925,3.61200735583945,3.39134075918703,3.83388632430539,1.10354787498352,0.939170234830677,1.26619434792358
"Oceania",NA,"Women",2006,4.60612041970953,4.30021791427138,4.90358444151307,3.61594370652273,3.39492163497782,3.83731254936604,1.09754013316732,0.931766273225253,1.25987046897831
"Oceania",NA,"Women",2007,4.60022612780173,4.29480977197966,4.89382044498876,3.62019507553328,3.39865676095712,3.84189500890833,1.09117644678321,0.92574363887599,1.25667944532787
"Oceania",NA,"Women",2008,4.5945283757574,4.2889215055078,4.88897340647348,3.62471961091846,3.4011371157684,3.84775744633404,1.08444883450067,0.916765776382277,1.25115556125041
"Oceania",NA,"Women",2009,4.58901479504688,4.28119015938352,4.89085371298764,3.62949493701013,3.4034575746851,3.85652054839034,1.07733959972369,0.90619204776723,1.24462385224533
"Oceania",NA,"Women",2010,4.58379045798361,4.27500687725238,4.8923408638821,3.63463834459587,3.40516570034633,3.86520601181594,1.06994171026348,0.8976452764282,1.23897409371491
"Oceania",NA,"Women",2011,4.57874140950933,4.26086585663946,4.89361451476959,3.63989604026477,3.40300337894407,3.87245210167582,1.06226764707218,0.885271535429536,1.23381197676902
"Oceania",NA,"Women",2012,4.57368626253669,4.24725171277934,4.90308575042016,3.64515439127309,3.40069493367245,3.88319270113313,1.05424894770764,0.873334696382844,1.23018141153008
"Oceania",NA,"Women",2013,4.56851945030365,4.22312291427704,4.91512563548583,3.65021353231388,3.3988035104935,3.8963701057265,1.04594162961703,0.861753343275204,1.22666794972686
"Oceania",NA,"Women",2014,4.56334010765285,4.19507758355699,4.93204546061821,3.655276360651,3.39635994000677,3.90926988130075,1.03747665058539,0.847267048341775,1.22536409717877
"Oceania",NA,"Women",2015,4.55789802087706,4.16145979562433,4.94745843979117,3.66002388989872,3.39125228393885,3.92375312957147,1.02887154160355,0.832373862841937,1.2200522159438
"Oceania",NA,"Women",2016,4.55241260574547,4.12722777594192,4.97294372996564,3.66477161519619,3.38671860244585,3.939195844588,1.02029587624865,0.815202460916926,1.22015377274766
"Oceania",NA,"Women",2017,4.54689670396996,4.08152198575123,5.01404624513432,3.66942417947951,3.38074799711829,3.95328213547451,1.01182281284245,0.798317940178103,1.22195626068468
"Oceania",NA,"Women",2018,4.54148684376695,4.03741002634888,5.0482112596002,3.67420500294158,3.37356176530319,3.96859432348379,1.00340715632125,0.780456732047013,1.22382173044037
"South Asia",NA,"Women",1980,4.25912848812095,3.63878020612468,4.84866682786709,3.0194895245854,2.65816994134642,3.38745335544999,1.09615532279662,0.839437171711396,1.33843960262364
"South Asia",NA,"Women",1981,4.26874268404168,3.687495184235,4.8194113557372,3.03907479185682,2.69377486265425,3.39033753152804,1.09358281765434,0.850677867066705,1.32105355845351
"South Asia",NA,"Women",1982,4.27797598484412,3.74176324040588,4.79446157201604,3.05803263439137,2.73048077365377,3.39435766941305,1.09109512694769,0.861057019970256,1.30309151343917
"South Asia",NA,"Women",1983,4.28684428208324,3.79101937491765,4.77140181058911,3.07631611451274,2.76261264715807,3.39506601454311,1.08867084367352,0.870058164073242,1.28922389660437
"South Asia",NA,"Women",1984,4.29528876532272,3.83295858597435,4.74302362447698,3.09391173299533,2.7983085595969,3.39778822494064,1.08634500603731,0.88087213633752,1.27300372225835
"South Asia",NA,"Women",1985,4.30348076087164,3.87917262490439,4.71765013750409,3.11102063413293,2.82871155070798,3.39708081499603,1.08412668275362,0.892126916006134,1.25997655606345
"South Asia",NA,"Women",1986,4.3113556848026,3.91874620647127,4.69139107912536,3.12761534380106,2.8562571510689,3.40051795595487,1.08194514477209,0.903568402911639,1.24641639239364
"South Asia",NA,"Women",1987,4.319139668372,3.95195341999257,4.67160300304933,3.14390310000316,2.88792603478264,3.40171663658942,1.07997208675347,0.914242778838037,1.23415201864685
"South Asia",NA,"Women",1988,4.32684222944706,3.98618593903427,4.65439901789012,3.15985030098889,2.91887543003481,3.40495927259443,1.07826486998755,0.923524391383206,1.22183356740456
"South Asia",NA,"Women",1989,4.33431126302725,4.02372414896054,4.63707859993455,3.17533358857416,2.95009734032,3.41035064722859,1.07675962870409,0.931171371600248,1.21191540483679
"South Asia",NA,"Women",1990,4.34170550569427,4.0578791000037,4.61776039836399,3.1905017572554,2.98123817641178,3.41195569594064,1.07545698400145,0.939044537010951,1.20189372237876
"South Asia",NA,"Women",1991,4.34900206038237,4.0853078577175,4.60828866596931,3.20531934595533,3.00533225767944,3.41625142011351,1.07439253254735,0.946779512395034,1.1933548516248
"South Asia",NA,"Women",1992,4.35659685749481,4.10837768584511,4.59710680096235,3.22026879214902,3.03240853773122,3.41884577930712,1.07363065638316,0.954317294706795,1.1856750153451
"South Asia",NA,"Women",1993,4.36439523799185,4.13536695061772,4.58626887251399,3.23520308080966,3.05578097758876,3.42300790208731,1.07321791978386,0.962424421058992,1.17908743288874
"South Asia",NA,"Women",1994,4.37262785283483,4.16537592312151,4.57773732813174,3.25035362376475,3.08063777601545,3.42692573107433,1.0732319468933,0.970669349985044,1.1736720538338
"South Asia",NA,"Women",1995,4.38123322456071,4.1909043657969,4.56935162745178,3.2656982035186,3.10576656315882,3.43147263151991,1.07367204796473,0.977597590063847,1.16777154776905
"South Asia",NA,"Women",1996,4.39032637408945,4.21412562340306,4.56413233025243,3.28131266532209,3.13152299797922,3.43843424439964,1.07459581739054,0.985438196856649,1.16284304293162
"South Asia",NA,"Women",1997,4.39963447839335,4.23699223145638,4.56118700051076,3.29687314857544,3.15537291482144,3.44515882528013,1.07589437242029,0.993069287657491,1.15835296483241
"South Asia",NA,"Women",1998,4.40917320907177,4.2555267891059,4.55904718476927,3.31237214398986,3.17739370201756,3.45357137966458,1.07755055168575,0.999247007291218,1.15486869408889
"South Asia",NA,"Women",1999,4.41848301236279,4.27898016914289,4.55587635005293,3.32733942846312,3.19901957819951,3.460566945277,1.0794482225234,1.00665030865452,1.15070588551124
"South Asia",NA,"Women",2000,4.42674630082509,4.29650776722483,4.55682398123215,3.34082064934259,3.21924102946766,3.46717244498742,1.08138671138471,1.01280751931964,1.14808021150598
"South Asia",NA,"Women",2001,4.43353289925275,4.30958570831489,4.55758418387692,3.35224882596543,3.23711145419298,3.47055194251433,1.0831637948542,1.01834575192933,1.1456659977668
"South Asia",NA,"Women",2002,4.43841393302652,4.31990791179555,4.55517515675806,3.36121384556755,3.25018924361385,3.47299221790908,1.08461880396633,1.02257451116601,1.14329512482846
"South Asia",NA,"Women",2003,4.44133184066681,4.32683312270612,4.55499944118694,3.36763806963095,3.26171221410612,3.47456277893754,1.08568047425007,1.02695889444956,1.14220249682311
"South Asia",NA,"Women",2004,4.44236040120276,4.33087020948059,4.55136671515896,3.37167339741439,3.27031564597497,3.47407597815234,1.08642890922914,1.03018591216217,1.14145733291537
"South Asia",NA,"Women",2005,4.44158859750719,4.32920783252156,4.55175547444959,3.37349292244072,3.27496128415756,3.4738605207903,1.08694191361446,1.0317123850189,1.14110166116533
"South Asia",NA,"Women",2006,4.43841294544772,4.3232996042931,4.55036249321783,3.37228690906893,3.27600007716558,3.47075196134699,1.08702230959311,1.03165434103407,1.14084005690914
"South Asia",NA,"Women",2007,4.43171966465007,4.31515529119457,4.54683235967053,3.36668015255357,3.27060958942797,3.46386194532588,1.08645345015108,1.03073973474315,1.14043404053503
"South Asia",NA,"Women",2008,4.42201329146687,4.30186511865771,4.5416523992313,3.35730771138079,3.26263217698224,3.45518335801253,1.08542290591215,1.02966099733578,1.13948466883994
"South Asia",NA,"Women",2009,4.40978364915451,4.28506568367456,4.5345441913678,3.34478742589822,3.24914579475916,3.44531872968849,1.08400674410758,1.02806934875211,1.13937702132464
"South Asia",NA,"Women",2010,4.39565520307581,4.26568242815055,4.525760026152,3.32986763853075,3.2308244099467,3.43151435292264,1.08240869603656,1.02522516947703,1.13904829123267
"South Asia",NA,"Women",2011,4.37983189866277,4.24365178182112,4.51596676913986,3.31281220249496,3.21042072385876,3.41699080242973,1.08071287756673,1.02136901699953,1.13824952797671
"South Asia",NA,"Women",2012,4.36248296501603,4.21603871136287,4.50651189620488,3.29382639608419,3.18585675162592,3.40206548375622,1.07894835561966,1.01647815733472,1.14001807332731
"South Asia",NA,"Women",2013,4.34404316800775,4.1899576163511,4.49811040260696,3.27339412173351,3.16022933275578,3.38653883195977,1.07726191928315,1.01214579152033,1.14131740147188
"South Asia",NA,"Women",2014,4.32487292277349,4.15951881061601,4.49247679467446,3.25189293758074,3.1317194071368,3.37235994220385,1.07570311457105,1.00621121351501,1.14460446562223
"South Asia",NA,"Women",2015,4.30510209826328,4.12364938260824,4.48488593034825,3.22947132591134,3.10378554148771,3.35779574482972,1.0742549412312,0.999555587469716,1.14837991164879
"South Asia",NA,"Women",2016,4.28524393513583,4.08529916054655,4.4805317534584,3.20682159896157,3.07181508723491,3.34310965617278,1.07304992039714,0.991816766465578,1.15389461348423
"South Asia",NA,"Women",2017,4.26521255807699,4.04454195610978,4.47849845603333,3.18379452897927,3.03755686159705,3.32956568978245,1.07208226386078,0.982781233560039,1.15966506680849
"South Asia",NA,"Women",2018,4.24514252683132,4.00118510484626,4.48076777777933,3.16052996658446,3.00175689317122,3.31650730686171,1.07125304990704,0.97416991418248,1.16665797676023
"Sub-Saharan Africa",NA,"Women",1980,3.96960089625949,3.55670688874485,4.39431945813881,2.48855041437433,2.07342588753866,2.89165566993489,1.11977766514064,0.85679236149507,1.36280550935807
"Sub-Saharan Africa",NA,"Women",1981,3.97431232957653,3.58834498152646,4.36967288053233,2.50311384205053,2.10018786612278,2.89092518248243,1.11802201544173,0.865753000933252,1.34833881112187
"Sub-Saharan Africa",NA,"Women",1982,3.97901251130184,3.6183977635042,4.35122545919709,2.51747678106416,2.13139252793466,2.89451397669436,1.11640165440924,0.874611834778007,1.33836392957531
"Sub-Saharan Africa",NA,"Women",1983,3.98349566967208,3.64906904848647,4.32604121108717,2.53139978930775,2.15765189909982,2.89680781992175,1.11478311322961,0.881479634878086,1.32731255992238
"Sub-Saharan Africa",NA,"Women",1984,3.9878023498499,3.67807851409891,4.3085197433651,2.54497437360537,2.18130664855534,2.89982031028991,1.11319455293501,0.888514011621151,1.31621497781645
"Sub-Saharan Africa",NA,"Women",1985,3.99193779925805,3.70403883495297,4.291043762264,2.55813478338325,2.20869425561181,2.89833585094098,1.11160792767242,0.894041681959457,1.30673435333087
"Sub-Saharan Africa",NA,"Women",1986,3.99604368854659,3.72823759775283,4.27057478512207,2.57107092931745,2.23552862638531,2.89914289568944,1.11007089923493,0.90098214045221,1.29642999924322
"Sub-Saharan Africa",NA,"Women",1987,4.00015360484193,3.75445084881607,4.25499640224195,2.58378017497913,2.26045708446838,2.89953128224541,1.10868792669363,0.909582913058996,1.28776308590887
"Sub-Saharan Africa",NA,"Women",1988,4.00435376993068,3.77324559104742,4.24259491418715,2.59638771101175,2.28538726827061,2.90131994236927,1.10745703663695,0.9177848862651,1.28144078127332
"Sub-Saharan Africa",NA,"Women",1989,4.00884596444068,3.79413952626991,4.23193198242666,2.60918417956599,2.30836822024104,2.90405091550061,1.10649846284175,0.92415184588487,1.273710540857
"Sub-Saharan Africa",NA,"Women",1990,4.0137411320752,3.81387486529122,4.21982350526957,2.62223066366088,2.33408551479699,2.90437867916939,1.10582016979196,0.932420216880693,1.26674307368447
"Sub-Saharan Africa",NA,"Women",1991,4.01898519061752,3.82879891707888,4.21223988362052,2.63545499790489,2.35911831233738,2.90504454739017,1.1054890421133,0.938906226548804,1.26201218145139
"Sub-Saharan Africa",NA,"Women",1992,4.02458923422016,3.84261870732585,4.21044382303078,2.6489198442303,2.38351255735462,2.90751670613972,1.10548063803865,0.9456458284356,1.25672682672043
"Sub-Saharan Africa",NA,"Women",1993,4.030316421468,3.85757209004799,4.21069119427002,2.66231970038779,2.40858087340014,2.91195359477589,1.10577945150628,0.949361696136662,1.25404120117361
"Sub-Saharan Africa",NA,"Women",1994,4.03587442522695,3.86775779017996,4.20835213380042,2.67529179246438,2.43317058519356,2.91384902004337,1.10636097032825,0.955748642865372,1.25106365646029
"Sub-Saharan Africa",NA,"Women",1995,4.04121093671805,3.87628297320884,4.21015835250242,2.68773049688372,2.45507230023232,2.91603563864186,1.10725767282931,0.961663192447123,1.24784355768439
"Sub-Saharan Africa",NA,"Women",1996,4.04642260701227,3.88347235933433,4.21081130175403,2.69976813037927,2.4765293448447,2.91881756507811,1.10839064018501,0.967492597813238,1.244816244298
"Sub-Saharan Africa",NA,"Women",1997,4.05137101613076,3.89160787210426,4.21396360058102,2.71129319017587,2.49800233046862,2.92164051266894,1.10969502363811,0.973829914756738,1.2407051900578
"Sub-Saharan Africa",NA,"Women",1998,4.05641827091937,3.89933834019864,4.2149209275524,2.72270108030933,2.5184913485006,2.92254659854237,1.11117257700693,0.979081797778966,1.23724939898402
"Sub-Saharan Africa",NA,"Women",1999,4.06174050259952,3.90870216620692,4.21617769240868,2.73426214624148,2.53885578938971,2.92626845340589,1.11286192853843,0.985606177757737,1.23435007677644
"Sub-Saharan Africa",NA,"Women",2000,4.06724600767641,3.9160834539585,4.21798845102068,2.74582922366209,2.559547977233,2.93064156496189,1.11466176697383,0.993356754271385,1.23197500976032
"Sub-Saharan Africa",NA,"Women",2001,4.07312150924403,3.92527824320718,4.21686507751604,2.75765424896762,2.58046124601784,2.93556349841082,1.11659593494801,1.00164748892829,1.22970155952529
"Sub-Saharan Africa",NA,"Women",2002,4.07930635390583,3.93462654321552,4.21879765426285,2.76964794867659,2.60160979558766,2.9368974913421,1.11857334078138,1.0081860126584,1.22811195316056
"Sub-Saharan Africa",NA,"Women",2003,4.08581330468568,3.94290326083654,4.22232700250858,2.78188474922867,2.62217761974673,2.94036158227089,1.1205131499541,1.01491738230291,1.22632038109786
"Sub-Saharan Africa",NA,"Women",2004,4.09274335787196,3.95278946909496,4.2261186756418,2.79446299636846,2.64462642095569,2.94623418505679,1.12235787629497,1.02124660168821,1.22408377502415
"Sub-Saharan Africa",NA,"Women",2005,4.09999770345529,3.96475513156038,4.22955422952046,2.80726378266276,2.66525817281768,2.95299314266637,1.12413685332154,1.02716159943619,1.22230693174463
"Sub-Saharan Africa",NA,"Women",2006,4.10758804875086,3.97947012594229,4.23477644928329,2.82030800985419,2.68594007159183,2.95967654059373,1.1259032129088,1.03305967393015,1.22051391449354
"Sub-Saharan Africa",NA,"Women",2007,4.11528572081814,3.99010665443692,4.23992628455283,2.83333805557749,2.70483346654918,2.96862579642657,1.12763433840539,1.0394851092005,1.21788325005783
"Sub-Saharan Africa",NA,"Women",2008,4.12306074816146,3.99825621889784,4.24460624413874,2.84628955535938,2.72252016222678,2.97472940019629,1.12944275576994,1.04583614950515,1.21581297324982
"Sub-Saharan Africa",NA,"Women",2009,4.13075646807149,4.0087494680276,4.25050899624841,2.85895300588646,2.74019092833665,2.98193419493949,1.13134299869304,1.05120060773328,1.21419956898181
"Sub-Saharan Africa",NA,"Women",2010,4.13834820296347,4.01750140799787,4.25701986942086,2.87129272208827,2.75573951974216,2.98939244852246,1.13334891457635,1.05433150251068,1.21423612329238
"Sub-Saharan Africa",NA,"Women",2011,4.14571932254965,4.02371729062333,4.26685429443536,2.88316713601402,2.76998629558797,2.9991410865291,1.13552168394867,1.0577603021178,1.21400303320177
"Sub-Saharan Africa",NA,"Women",2012,4.15281424031378,4.02692718822236,4.27772666669563,2.89459463537955,2.78301973127488,3.00781240266833,1.13781311354253,1.05976206947011,1.21457005874173
"Sub-Saharan Africa",NA,"Women",2013,4.15947933285005,4.02849931898524,4.29178154982803,2.90539761133313,2.79328704083668,3.01971796948089,1.14017886397487,1.0619320847577,1.21758106878157
"Sub-Saharan Africa",NA,"Women",2014,4.16568868829228,4.027517033078,4.30741138070318,2.9155216374909,2.79975161738223,3.03158062470616,1.14254210806582,1.06203195933049,1.22086571553031
"Sub-Saharan Africa",NA,"Women",2015,4.1715825992062,4.02009665652447,4.32810447151403,2.9251110534776,2.80278668114504,3.04571716054299,1.14493828787437,1.06074411864792,1.22648501825799
"Sub-Saharan Africa",NA,"Women",2016,4.17728680649257,4.01078313276811,4.34595944450867,2.93433393771858,2.8070083591726,3.05928019155735,1.14744361561409,1.05673452378103,1.23358403073946
"Sub-Saharan Africa",NA,"Women",2017,4.18283436401038,4.00050366600059,4.36873475449947,2.94318389081913,2.81022095811085,3.07535851023497,1.15008773110805,1.05271790888858,1.24258824352792
"Sub-Saharan Africa",NA,"Women",2018,4.18821761542829,3.98602301323241,4.39552955876778,2.95164230258978,2.81009993147117,3.09291664248319,1.15286072224824,1.04883602305347,1.25070151038545
